smiles,lgHL
N#CC1(CCC(CC1)C(=O)O)c1ccc(c(c1)OC1CCCC1)OC,0.898
CCc1nn(c(=O)n1CCOc1ccccc1)CCCN1CCN(CC1)c1cccc(c1)Cl,0.0792
OC(C(NC(=O)c1cccc(c1C)O)CSc1ccccc1)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,0.628
O=N(=O)OC1COC2C1OCC2ON(=O)=O,0.227
CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)O,0.322
NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)C)O)O)O,0.778
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,0.477
Nc1c2CCCCc2nc2c1cccc2,0.519
CC(=O)NCCCS(=O)(=O)O,1.42
OS(=O)CNc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NCS(=O)O,0.74
O=N(=O)c1ccc(c(c1)N(=O)=O)C,0.301
Clc1c(ccc(c1Cl)Cl)c1ccc(c(c1Cl)Cl)Cl,4.55
COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,0.447
CCCCCC(C=CC1C(O)CC(=O)C1CCCCCCC(=O)O)O,-0.903
OC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,0.0414
Brc1cc(Br)c(c(c1)Br)Oc1cc(Br)cc(c1)Br,4.17
NC(c1ccccc1)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)Cl,-0.125
CCOC(=O)C(NC(C(=O)N1CCCC1C(=O)O)C)CCc1ccccc1,1.04
O=C1C=CC2(C(=C1)C(=C)CC1C2CCC2(C1CCC2=O)C)C,1.38
O=C1CCc2c(N1)ccc(c2)OCCCCc1nnnn1C1CCCCC1,1.08
ClC=C,-1.0
NC(=O)NN=Cc1ccc(o1)N(=O)=O,0.699
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1Cl)Cl)C(=O)OC)C,1.0
CCC(=O)OC(c1ccccc1)(C(CN(C)C)C)Cc1ccccc1,1.26
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,0.973
Clc1ccccc1c1cccc(c1Cl)Cl,2.7
CC(OC(=O)c1ccccc1)CNC1CCCCC1,-0.778
CCC1(O)C(=O)OCc2c1cc1c3nc4cccc(c4cc3Cn1c2=O)N,0.845
CC(=O)Nc1nnc(s1)S(=O)(=O)N,1.11
CN(NN=C1N=CN=C1C(=O)N)C,0.792
Nc1ccn(c(=O)n1)C1CCC(O1)CO,0.0792
OCC1OC(=O)N(C1)c1cccc(c1)C,0.204
CN(Cc1cccc2c1cccc2)Cc1ccc(cc1)C(C)(C)C,2.18
NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N,1.4
O=C1CCC2(C(=C1)C=CC1C2CCC2(C1CCC2C(=O)C)C)C,0.778
CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,0.362
OCC(=O)C1(O)CCC2C1(C)CC(O)C1C2CCC2=CC(=O)C=CC12C,0.531
CCn1cc(C(=O)O)c(=O)c2c1nc(C)cc2,0.255
Clc1cccc(c1c1c(Cl)c(Cl)cc(c1Cl)Cl)Cl,3.48
O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1,0.69
COC12CCC3(CC1C(C(C)(C)C)(O)C)C14C2Oc2c4c(CC3N(CC1)CC1CC1)ccc2O,0.505
O=C(NC1CCN(C1)C(=O)C1CC(CN1C)SC1=C(C(=O)O)N2C(C1C)C(C2=O)C(O)C)CN=C(N)N,0.23
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,0.398
OC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,2.68
O=C1C=CC2(C(N1)CCC1C2CCC2(C1CCC2C(=O)Nc1cc(ccc1C(F)(F)F)C(F)(F)F)C)C,2.92
CCC(C(c1ccccc1)(c1ccccc1)CC(N(C)C)C)OC(=O)C,1.26
COC(=O)C1=C(C)NC(=C(C1c1cccc2c1non2)C(=O)OC(C)C)C,0.519
CCn1cc(C(=O)O)c(=O)c2c1nc(N1CCNCC1)c(c2)F,0.708
CNCCC=C1c2ccccc2CCc2c1cccc2,1.48
Clc1cccc(c1c1c(Cl)cccc1Cl)Cl,2.01
CCOC(=O)C(NC(C(=O)N1Cc2cc(OC)c(cc2CC1C(=O)O)OC)C)CCc1ccccc1,0.0
Clc1ccc(c(c1)c1c(Cl)cc(cc1Cl)Cl)Cl,3.48
OC1C(N)CC(OC1C)OC1CC(O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C,1.2
Fc1ccc(cc1)C(=O)C1CCN(CC1)CCn1c(=O)[nH]c2c(c1=O)cccc2,1.08
Clc1ccc(c(c1)Cl)c1c(Cl)cccc1Cl,2.18
CCN(c1cccc(c1)c1ccnc2n1ncc2C#N)C(=O)C,0.0414
Clc1c(Cl)cc(c(c1Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)Cl,5.08
COc1ccc2c(c1)ccc(c2)C(C(=O)O)C,1.18
NCCON=C(c1ccc(cc1)C(F)(F)F)CCCCOC,1.19
COc1ccc(cc1)C(C1(O)CCCCC1)CN(C)C,0.699
Clc1ccc2c(c1)C(=Nc1c(O2)cccc1)N1CCNCC1,0.903
OCc1cc2CCC(Nc2cc1N(=O)=O)CNC(C)C,0.243
NC(=N)N,0.875
OCC(=O)C1(O)CCC2C1(C)CC(O)C1(C2CCC2=CC(=O)CCC12C)F,0.544
COc1ccc(cc1)c1nc2c([nH]1)cc(cc2)C1=NNC(=O)CC1C,0.255
NCC1CN(CC1=NOC)c1nc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.845
Fc1ccc(c(c1)F)C(Cn1cncn1)(Cn1cncn1)O,1.48
OC(=O)CCSC(c1cccc(c1)C=Cc1ccc2c(n1)cc(cc2)Cl)SCCC(=O)N(C)C,0.362
Fc1c[nH]c(=O)[nH]c1=O,-0.602
OCC1OC(C(C1O)O)n1ccc(nc1=O)N,-0.778
CCC(=C(c1ccccc1)c1ccc(cc1)OCCN(C)C)c1ccccc1,2.16
CNC(=O)c1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,0.114
Clc1ccc(cc1c1cc(Cl)ccc1Cl)Cl,3.66
CNCCCC12CCC(c3c1cccc3)c1c2cccc1,1.71
CC(C(=O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C)Oc1ccccc1,-0.041
CN(CC(CN1c2ccccc2CCc2c1cccc2)C)C,1.36
CCOC(=O)C(NC(C(=O)N1C2CCCCC2CC1C(=O)O)C)CCc1ccccc1,0.778
Clc1cc(Cl)c(c(c1)Cl)c1ccc(c(c1)Cl)Cl,3.01
CN(CCC(c1ccccn1)c1ccc(cc1)Br)C,1.4
Brc1ccc(c(c1)Br)Oc1cc(Br)c(cc1Br)Br,4.1
Cc1ccc(cc1)C(=O)c1cc(O)c(c(c1)N(=O)=O)O,0.0414
CCCc1nc2c(n1Cc1ccc(cc1)c1ccccc1C(=O)O)cc(cc2C)c1nc2c(n1C)cccc2,1.3
c1ccccc1,1.38
Clc1cc(Cl)c(c(c1)c1ccc(c(c1)Cl)Cl)Cl,3.45
Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,5.36
CC(NCC(c1ccc(c(c1)O)O)O)C,-0.387
N#CCCN1C(=O)C(O)N=C(c2c1ccc(c2)Cl)c1ccccc1F,0.954
COC(=O)C1CC2=CC(=O)CCC2(C23C1C1CCC4(C1(C)CC3O2)CCC(=O)O4)C,0.699
Clc1cc(Cl)c(cc1c1ccc(c(c1)Cl)Cl)Cl,4.66
C1C(C2C(O1)C(CO2)O)O,0.613
OC(=O)C(c1cccc(c1)C(=O)c1ccccc1)C,0.322
O=C1OC2C(C1C)(O)C13C4(C2O)C(OC3=O)CC(C24C(O1)OC(=O)C2O)C(C)(C)C,0.716
Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c(=O)[nH]c2c1cccc2,0.349
CN(CCOC(c1ccccc1)c1ccccc1)C,0.968
Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C,0.681
BrC1CCC(Br)C(Br)CCC(C(CCC1Br)Br)Br,3.25
CCN(CCCC(Nc1c2cc(OC)ccc2nc2c1ccc(c2)Cl)C)CC,2.08
NCCOCC1=C(C(=O)OCC)C(C(=C(N1)C)C(=O)OC)c1ccccc1Cl,1.53
CCC(=O)C1(CCN(CC1)C)c1cccc(c1)O,0.362
Clc1cc(Cl)c(cc1c1cc(Cl)c(c(c1)Cl)Cl)Cl,5.02
Clc1ccc(c(c1)Cl)c1ccc(cc1Cl)Cl,3.48
Clc1cccc(c1c1ccccc1Cl)Cl,1.78
c1ccc(cc1)C1(CC1C1=NCCN1)c1ccccc1,0.863
CN(CCOC(c1ccc(cc1)Br)c1ccccc1)C,0.398
Clc1ccc(c(c1)c1c(Cl)cccc1Cl)Cl,2.48
CCOc1nc2c(n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)c(ccc2)C(=O)O,0.954
CCOc1ccc(cc1)NC(=O)C,-0.0362
OCCOc1nc(nc(c1Oc1ccccc1OC)NS(=O)(=O)c1ccc(cn1)C(C)C)c1ccnc(c1)c1nn[nH]n1,0.58
O=C1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,0.431
NC1CC1c1ccccc1,0.792
OCC(=O)C1(O)CC(OC2CC(N)C(C(O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,1.51
COc1cc(CCNCC(COc2cccc(c2)C)O)ccc1OC,0.279
OC1CCC(=C)C(=CC=C2CCCC3(C2CCC3C(C=CC(C(C)C)C)C)C)C1,1.53
ClCC(=O)C1(O)C(C)CC2C1(C)CC(O)C1(C2CCC2=CC(=O)C=CC12C)Cl,0.763
CCN(CCNC(=O)c1c(C)[nH]c(c1C)C=C1C(=O)Nc2c1cc(F)cc2)CC,1.7
OC(=O)CCCCCCCCOC(=O)C=C(CC1OCC(C(C1O)O)CC1OC1C(C(O)C)C)C,-0.301
OCc1cc(ccc1O)C(CNCCCCCCOCCCCc1ccccc1)O,0.74
C=O,-1.08
CC(Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)(Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)C,2.41
OC(=O)c1cc(c(cc1NCc1ccco1)Cl)S(=O)(=O)N,0.398
Clc1ccc(cc1)C(=O)NCCc1ccc(cc1)OC(C(=O)O)(C)C,0.301
OC(COc1ccc(cc1)COCCOC(C)C)CNC(C)C,1.0
OC(=O)CC(CC(C=Cc1c(c2ccc(cc2)F)c2c(n1C(C)C)cccc2)O)O,-0.155
NCC(=O)CCC(=O)O,-0.0809
Clc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)Cl,2.07
CCN(CCOC(=O)c1ccc(cc1)N)CC,-0.892
ClCCN(C(COc1ccccc1)C)Cc1ccccc1,1.38
NNc1nnc2c(c1)CN(CC2)C(=O)c1ccccc1,0.748
OC(=O)C(Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,1.78
CC(=O)CNc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,0.114
CN(CCC=C1c2cc(ccc2OCc2c1cccc2)CC(=O)O)C,0.477
Clc1ccc(cc1)c1cc(Cl)cc(c1)Cl,1.78
CNC(Cc1ccccc1)(C)C,1.24
C#CC1(O)CCC2C1(C)CCC1C2CCc2c1ccc(c2)O,0.987
OCCN1CCN(CC1)c1cc(nc(n1)C)Nc1ncc(s1)C(=O)Nc1c(C)cccc1Cl,0.602
CN(CCc1c[nH]c2c1cc(CC1COC(=O)N1)cc2)C,0.556
N#Cc1ccc2c(c1)COC2(CCCN(C)C)c1ccc(cc1)F,1.52
Clc1cc(ccc1Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,5.31
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,0.176
Clc1ccc2c(c1)N(C(=O)CC(=O)N2C)c1ccccc1,1.26
C1CN2C(=NC(C2)c2ccccc2)S1,0.74
O=C1C=CC2(C(N1)CCC1C2CCC2(C1CCC2C(=O)NC(C)(C)C)C)C,0.778
CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.778
Clc1ccc(cc1)c1ccc(c(c1Cl)Cl)Cl,3.31
Clc1c(Cl)ccc(c1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,5.36
O=C1NC(c2c1cccc2)(O)c1ccc(c(c1)S(=O)(=O)N)Cl,1.56
CCC(C(=O)OC1CC(O)C=C2C1C(CCC(CC(CC(=O)O)O)O)C(C=C2)C)C,-0.108
CCCCCc1cc(O)c2c(c1)OC(C1C2C=C(C)CC1)(C)C,1.52
O=C1C(O)CC(N1C)c1cccnc1,0.771
CNC1C(O)C2OC3OC(C)CC(=O)C3(OC2C(C1O)NC)O,0.255
Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1)Cl)Cl,4.17
ClCCN(P1(=O)NCCCO1)CCCl,0.903
Clc1ccc(c(c1)c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl,3.78
COc1ccccc1OCC(CN1CCN(CC1)CC(=O)Nc1c(C)cccc1C)O,0.845
CC(Cn1cnc2c1c1ccccc1nc2N)C,1.3
Clc1cccc(c1)C(=O)C(NC(C)(C)C)C,1.38
CC1(CC)CC(=O)NC1=O,1.72
COC(=O)C(c1ccccc1Cl)N1CCc2c(C1)ccs2,0.903
CC(c1cccc2c1cccc2)NCCCc1cccc(c1)C(F)(F)F,1.54
CCS(=O)(=O)CCn1c(C)ncc1N(=O)=O,1.11
Clc1ccc(c(c1)Cl)c1cc(Cl)c(cc1Cl)Cl,4.48
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)c1c(Cl)ccc(c1Cl)Cl,3.58
CCC1(O)C(=O)OCc2c1cc1c3nc4cc(F)c(c5c4c(c3Cn1c2=O)C(N)CC5)C,0.826
Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,1.0
CC(NCC(c1ccc(c(c1)C(=O)N)O)O)CCc1ccc2c(c1)OCO2,1.04
CCOC(=O)c1ccc(nc1)C#Cc1ccc2c(c1)C(C)(C)CCS2,1.26
Cc1cccc(c1C)C(c1cnc[nH]1)C,0.342
O1CCOCC1,-2.41e-16
Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N,1.01
COc1cc(cc(c1OC)OC)C1C2C(=O)OCC2C(c2c1cc1OCOc1c2)O,0.439
OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,1.35
CN(CCOC(c1ccccn1)(c1ccccc1)C)C,1.0
COC1(NC(=O)Cc2cccs2)C(=O)N2C1SCC(=C2C(=O)O)COC(=O)N,-0.0915
Clc1ccc(c(c1)c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl,3.48
COc1ccc(cc1)C(=O)Nc1ccccc1C(CN1CCCCC1)C,0.415
OCC1OC(CC1O)n1cnc2c1NC=NCC2O,0.756
O=C(C(c1ccccc1)NC(=O)N1CCN(C1=O)S(=O)(=O)C)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0792
OC(c1ccc(cc1)C(C)(C)C)CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O,0.544
CN(CCCN1c2ccccc2CCc2c1cc(Cl)cc2)C,1.41
CCC(n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OCC1COC(C1)(Cn1cncn1)c1ccc(cc1F)F)C(O)C,1.54
C#CC1(CCC2C1(C)CCC1C2CCc2c1ccc(c2)O)OS(=O)(=O)O,0.968
Clc1cc(ccc1Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,5.14
FC(C(C(C(C(C(S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,4.81
CN(CCCN1c2ccccc2CCc2c1cccc2)C,1.2
CCCCC(C1(O)CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)(F)F,0.0607
OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,-0.176
COc1ccc2c(c1)C13CCCCC3C(C2)N(CC1)C,0.653
COc1cc(OC)cc(c1C(=O)CCCN1CCCC1)OC,0.519
O=C1CCC2(C(=C1)CCC1C2CCC2(C1CCC2O)C)C,0.263
O=C1NC(CC2OC2(C)CCCC(C(C(C(=O)C(C(C1)O)(C)C)C)O)C)C(=Cc1csc(n1)C)C,1.23
OCCN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cc(cc2)C(F)(F)F,1.46
CC(Nc1cccnc1N1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)NS(=O)(=O)C)C,0.763
Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,1.03
O=C(C(c1ccccc1)O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnc(s1)C,0.0
CCCCC1OC2OC3C(O)C(NC)C(C(C3OC2(C(=O)C1)O)NC)O,1.04
Oc1ccc2c(c1)Oc1c(C32OC(=O)c2c3cccc2)ccc(c1)O,0.204
COCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OC(C)C)C,0.114
NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(n2)N)C(=O)N1S(=O)(=O)O,0.204
CCOC(=O)C(NC1CCc2c(N(C1=O)CC(=O)O)cccc2)CCc1ccccc1,1.02
O=C(Cc1ccccc1)NC(=O)N,1.37
CCC(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)c[nH]3)CO,0.53
O=C1CN(C(=O)N1)N=Cc1ccc(o1)c1ccc(cc1)N(=O)=O,1.0
C#CC1(O)CCC2C1(C)CCC1C2CCC2=Cc3c(CC12C)cno3,1.38
CCC(=O)NCCC1CCc2c1c1CCOc1cc2,0.255
O=C1CCC(C(=O)N1)N1Cc2c(C1=O)cccc2N,0.477
CCCCC(=O)N(C(C(=O)O)C(C)C)Cc1ccc(cc1)c1ccccc1c1n[nH]nn1,0.978
CCCN(S(=O)(=O)c1ccc(cc1)C(=O)O)CCC,0.771
OCc1cc(O)c2c3c1c1c(C)cc(c4c1c1c3c3c(C2=O)c(O)cc(c3c2c1c(C4=O)c(O)cc2O)O)O,1.3
OC1C(O)C(OC1n1cnc2c1nc(F)nc2N)COP(=O)(O)O,1.3
ClC(=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl,4.88
COc1cc2CCN(Cc2cc1OC)c1cc(N)c2c(n1)cc(c(c2)OC)OC,0.771
O=C1CCC(N1C)c1cccnc1,1.23
CN(Cc1cccc2c1cccc2)CC=Cc1ccccc1,1.78
SCC(C(=O)O)NC(=O)C,0.74
Clc1cc(Cl)c(cc1c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl,5.65
Clc1ccccc1c1ccccc1,1.31
Clc1ccc(c(c1)Cl)c1ccc(c(c1)Cl)Cl,3.2
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)C)O,0.544
COc1cccc2c1C(=O)c1c(C2=O)c(O)c2c(c1O)C(OC1CC(N)C(C(O1)C)O)CC(C2)(O)C(=O)C,1.27
OCC(COc1ccc(cc1)Cl)O,0.562
COc1ccc2c3c1OC1C43CCN(C(C2)C4CCC1=O)C,0.327
Brc1cc(Br)c(cc1Oc1c(Br)cc(c(c1Br)Br)Br)Br,3.87
CNC1Cc2c(CC1)[nH]c1c2cc(cc1)C(=O)N,1.38
OC(c1cc(O)cc(c1)O)CNC(C)(C)C,1.18
COc1c2oc(=O)ccc2cc2c1occ2,0.301
CC1SCC2(O1)CN1CCC2CC1,0.699
Clc1ccc(cc1)c1cc(Cl)cc(c1Cl)Cl,3.23
Clc1cccc(c1)c1cc(Cl)cc(c1)Cl,1.77
CCCNC1CCc2c(C1)sc(n2)N,0.903
CN1CC(c2ccccc2)c2c(C1)c(N)ccc2,0.813
CC(NCCCNC(=O)Nc1c(C)cccc1C)C,0.699
Clc1ccc(cc1)c1cccc(c1Cl)Cl,1.5
Clc1cc(Cl)c(c(c1Cl)c1ccccc1)Cl,3.01
O=C(c1ccccc1)NCCC(=O)O,-0.229
CCC(NCCNC(CO)CC)CO,0.491
NCCCNCCSP(=O)(O)O,-0.875
CCC(N1CCCC1=O)C(=O)N,0.845
COc1ccc2c(c1)C(=O)N(C(=O)C2(C)C)CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,0.903
OC1CC(O)CC(=CC=C2CCCC3(C2CCC3C(C=CC(C(O)(C)C)C)C)C)C1,0.724
Clc1cccc(c1)N1CCN(CC1)CCCn1nc2n(c1=O)cccc2,0.863
Clc1cc(Cl)c(c(c1c1cc(Cl)c(c(c1)Cl)Cl)Cl)Cl,5.18
CN(CCN(c1ccccn1)Cc1cccs1)C,0.204
Clc1ccc(c(c1Cl)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,5.14
Clc1ccc(c(c1)Cl)c1c(Cl)cc(cc1Cl)Cl,3.78
O=C(NC(C(CC(Cc1ccccc1)NC(=O)C(C(C)C)NC(=O)N(Cc1csc(n1)C(C)C)C)O)Cc1ccccc1)OCc1cncs1,0.602
CCCC1C(=O)n2n(C1=O)c1cc(C)ccc1nc2N(C)C,1.23
CN(CCCNc1ncc(c2c1c1c([nH]2)ccc2c1ccc(c2)O)C)C,1.28
CCN(CC(=O)Nc1c(C)cccc1C)CC,0.204
CN1C2CCC1CC(C2)OC(=O)c1c[nH]c2c1cccc2,0.748
CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC,0.362
CCN(CCOc1ccc(cc1)C(=C(c1ccccc1)Cl)c1ccccc1)CC,2.16
Clc1ccc(c(c1)c1cc(Cl)cc(c1Cl)Cl)Cl,3.61
Clc1ccc(c(c1)Cl)c1ccccc1,1.58
COc1ccc2c(c1)N(CC(CN(C)C)C)c1c(S2)cccc1,1.48
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(c2=O)C(=O)O)C1CC1,0.732
ClCCN(C(=O)NC1CCCCC1)N=O,0.195
Clc1cccc(c1)c1cc(Cl)cc(c1Cl)Cl,2.07
N#Cc1ccc(cc1C(F)(F)F)NC(=O)C(CS(=O)(=O)c1ccc(cc1)F)(O)C,2.15
CC(CC(B(O)O)NC(=O)C(NC(=O)c1cnccn1)Cc1ccccc1)C,1.26
O=C1OCC(=C1c1ccccc1)c1ccc(cc1)S(=O)(=O)C,1.23
FCSC(=O)C1(OC(=O)CC)C(C)CC2C1(C)CC(O)C1(C2CC(C2=CC(=O)C=CC12C)F)F,0.778
c1scc(n1)c1nc2c([nH]1)cccc2,0.0792
Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCCN1CCCCC1)c1ccc(cc1)O,1.44
CC(=O)NO,0.875
CCCCCC(CCC1C(O)CC2C1Cc1cccc(c1C2)OCC(=O)O)O,0.477
CN=C1CN(O)C(=c2c(=N1)ccc(c2)Cl)c1ccccc1,0.919
Clc1cc(Cl)c(cc1c1ccc(c(c1Cl)Cl)Cl)Cl,4.93
CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1,-0.125
CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,0.998
CCc1ccc(nc1)CCOc1ccc(cc1)CC1SC(=O)NC1=O,0.699
Clc1ccc(c(c1Cl)Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,4.88
O=C1CCc2c(N1)cc(cc2)OCCCCN1CCN(CC1)c1cccc(c1Cl)Cl,1.88
COC1(NC(=O)C(c2ccc(cc2)O)C(=O)O)C(=O)N2C1OCC(=C2C(=O)O)CSc1nnnn1C,0.462
COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C,0.672
Clc1cc(ccc1Cl)c1cccc(c1Cl)Cl,2.07
Clc1c(Cl)cccc1c1cccc(c1Cl)Cl,2.96
NCCCCC(C(=O)NC(Cc1ccccc1)C)N,0.0
CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc1ccc(cc1)NS(=O)(=O)C,0.908
CCCC(C(=O)O)CCC,1.08
NCCCCNCCCNC1CCC2(C(C1)CC(C1C2CCC2(C1CCC2C(CCC(C(C)C)OS(=O)(=O)O)C)C)O)C,0.978
Clc1cc(Cl)c(cc1c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl,4.74
Clc1ccc(c(c1)c1ccccc1)Cl,1.58
NC(C=C)CCC(=O)O,1.1
Clc1c(Cl)ccc(c1Cl)c1c(Cl)cccc1Cl,3.01
O=C(C(C1=CCC=CC1)N)NC1C(=O)N2C1SCC(=C2C(=O)O)C,-0.0706
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl,4.28
Clc1ccc(cc1)c1ccc(c(c1)Cl)Cl,1.78
C=CCN1CCC23C(C1Cc1c3cc(cc1)O)CCCC2,0.0
COc1ccccc1OCCNCC(COc1cccc2c1c1ccccc1[nH]2)O,0.38
OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1,0.602
Clc1cc2Oc3c(Oc2cc1Cl)cc(c(c3Cl)Cl)Cl,4.88
CCOC(=O)Nc1ccc(nc1N)NCc1ccc(cc1)F,0.929
Fc1ccc(c(c1)F)C(OP(=O)(O)O)(Cn1cncn1)Cn1cncn1,0.322
OC(=O)CCCCCCCC(=O)O,-0.125
CN1CCOC(c2c(C1)cccc2)c1ccccc1,0.699
